3300055390_895__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.015376564438951117, '# ambiguous bases': 0, 'Genome size': 5587933, 'Longest contig': 84111, 'N50 (scaffolds)': 26144, 'Mean scaffold length': 17739.469841269842, '# contigs': 315, '# scaffolds': 315, '# predicted genes': 4898, 'Longest scaffold': 84111, 'GC': 0.5100905826895205, 'N50 (contigs)': 26144, 'Coding density': 0.8816966846238135, 'Mean contig length': 17739.469841269842}
3300055390_908__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.01718271721054021, '# ambiguous bases': 0, 'Genome size': 3934110, 'Longest contig': 75249, 'N50 (scaffolds)': 23786, 'Mean scaffold length': 15015.687022900764, '# contigs': 262, '# scaffolds': 262, '# predicted genes': 3343, 'Longest scaffold': 75249, 'GC': 0.6005490441294219, 'N50 (contigs)': 23786, 'Coding density': 0.8872143890231844, 'Mean contig length': 15015.687022900764}
3300055390_912__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.014747531746711673, '# ambiguous bases': 0, 'Genome size': 3814150, 'Longest contig': 82606, 'N50 (scaffolds)': 19121, 'Mean scaffold length': 12264.147909967845, '# contigs': 311, '# scaffolds': 311, '# predicted genes': 3287, 'Longest scaffold': 82606, 'GC': 0.7052638202482859, 'N50 (contigs)': 19121, 'Coding density': 0.9265791854017278, 'Mean contig length': 12264.147909967845}
3300055390_919__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.02065119090427607, '# ambiguous bases': 0, 'Genome size': 2560900, 'Longest contig': 52636, 'N50 (scaffolds)': 15946, 'Mean scaffold length': 12371.497584541063, '# contigs': 207, '# scaffolds': 207, '# predicted genes': 2616, 'Longest scaffold': 52636, 'GC': 0.7200636494982233, 'N50 (contigs)': 15946, 'Coding density': 0.9059244796751142, 'Mean contig length': 12371.497584541063}
3300055390_915__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.02079374915212564, '# ambiguous bases': 0, 'Genome size': 4645944, 'Longest contig': 161995, 'N50 (scaffolds)': 33216, 'Mean scaffold length': 21710.018691588786, '# contigs': 214, '# scaffolds': 214, '# predicted genes': 3687, 'Longest scaffold': 161995, 'GC': 0.42536866565761444, 'N50 (contigs)': 33216, 'Coding density': 0.8946816836363073, 'Mean contig length': 21710.018691588786}
3300055390_922__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.014098936916543082, '# ambiguous bases': 0, 'Genome size': 3088588, 'Longest contig': 68526, 'N50 (scaffolds)': 14873, 'Mean scaffold length': 11397.0036900369, '# contigs': 271, '# scaffolds': 271, '# predicted genes': 3018, 'Longest scaffold': 68526, 'GC': 0.7277490555554836, 'N50 (contigs)': 14873, 'Coding density': 0.8991063230188034, 'Mean contig length': 11397.0036900369}
3300055390_931__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.016316786998729054, '# ambiguous bases': 0, 'Genome size': 2383532, 'Longest contig': 34603, 'N50 (scaffolds)': 9962, 'Mean scaffold length': 8482.3202846975091, '# contigs': 281, '# scaffolds': 281, '# predicted genes': 2176, 'Longest scaffold': 34603, 'GC': 0.5999659329096484, 'N50 (contigs)': 9962, 'Coding density': 0.9298889211472722, 'Mean contig length': 8482.3202846975091}
3300055390_933__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.03321868133648321, '# ambiguous bases': 0, 'Genome size': 1406227, 'Longest contig': 46238, 'N50 (scaffolds)': 16806, 'Mean scaffold length': 12122.646551724138, '# contigs': 116, '# scaffolds': 116, '# predicted genes': 1430, 'Longest scaffold': 46238, 'GC': 0.5564023447139047, 'N50 (contigs)': 16806, 'Coding density': 0.9103181776484166, 'Mean contig length': 12122.646551724138}
3300055390_924__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.015434739619757621, '# ambiguous bases': 0, 'Genome size': 3174624, 'Longest contig': 43236, 'N50 (scaffolds)': 10279, 'Mean scaffold length': 9070.3542857142857, '# contigs': 350, '# scaffolds': 350, '# predicted genes': 2772, 'Longest scaffold': 43236, 'GC': 0.41787720372554354, 'N50 (contigs)': 10279, 'Coding density': 0.9193885638110214, 'Mean contig length': 9070.3542857142857}
3300055390_942__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.019647566250203415, '# ambiguous bases': 0, 'Genome size': 2741364, 'Longest contig': 27247, 'N50 (scaffolds)': 7326, 'Mean scaffold length': 6653.7961165048546, '# contigs': 412, '# scaffolds': 412, '# predicted genes': 2483, 'Longest scaffold': 27247, 'GC': 0.38731230146744466, 'N50 (contigs)': 7326, 'Coding density': 0.9165189299925147, 'Mean contig length': 6653.7961165048546}
3300055390_954__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.02542895487973098, '# ambiguous bases': 0, 'Genome size': 3115226, 'Longest contig': 36266, 'N50 (scaffolds)': 9133, 'Mean scaffold length': 7947.0051020408164, '# contigs': 392, '# scaffolds': 392, '# predicted genes': 3131, 'Longest scaffold': 36266, 'GC': 0.6090681703349934, 'N50 (contigs)': 9133, 'Coding density': 0.927829955194262, 'Mean contig length': 7947.0051020408164}
3300055390_943__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.01562324837624548, '# ambiguous bases': 0, 'Genome size': 2586195, 'Longest contig': 191211, 'N50 (scaffolds)': 21602, 'Mean scaffold length': 15394.017857142857, '# contigs': 168, '# scaffolds': 168, '# predicted genes': 2356, 'Longest scaffold': 191211, 'GC': 0.6236219619943585, 'N50 (contigs)': 21602, 'Coding density': 0.925442590369249, 'Mean contig length': 15394.017857142857}
3300055390_925__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.016283521225231974, '# ambiguous bases': 0, 'Genome size': 6435455, 'Longest contig': 94214, 'N50 (scaffolds)': 15251, 'Mean scaffold length': 11895.480591497228, '# contigs': 541, '# scaffolds': 541, '# predicted genes': 5469, 'Longest scaffold': 94214, 'GC': 0.5780940120007054, 'N50 (contigs)': 15251, 'Coding density': 0.8578955178771354, 'Mean contig length': 11895.480591497228}
3300060478_1009__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.013811978888313531, '# ambiguous bases': 0, 'Genome size': 1958729, 'Longest contig': 224505, 'N50 (scaffolds)': 122450, 'Mean scaffold length': 59355.42424242424, '# contigs': 33, '# scaffolds': 33, '# predicted genes': 1919, 'Longest scaffold': 224505, 'GC': 0.5194148858775257, 'N50 (contigs)': 122450, 'Coding density': 0.8993510587733168, 'Mean contig length': 59355.42424242424}
3300060478_1014__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.019672383009679065, '# ambiguous bases': 0, 'Genome size': 1536688, 'Longest contig': 121424, 'N50 (scaffolds)': 16226, 'Mean scaffold length': 12005.375, '# contigs': 128, '# scaffolds': 128, '# predicted genes': 1730, 'Longest scaffold': 121424, 'GC': 0.5969721895401018, 'N50 (contigs)': 16226, 'Coding density': 0.880910763928657, 'Mean contig length': 12005.375}
3300060478_1016__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.006640295104623051, '# ambiguous bases': 0, 'Genome size': 2299338, 'Longest contig': 145302, 'N50 (scaffolds)': 70114, 'Mean scaffold length': 41059.607142857145, '# contigs': 56, '# scaffolds': 56, '# predicted genes': 2447, 'Longest scaffold': 145302, 'GC': 0.482420157454015, 'N50 (contigs)': 70114, 'Coding density': 0.8629053231843252, 'Mean contig length': 41059.607142857145}
3300060478_1010__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.016857846873013328, '# ambiguous bases': 0, 'Genome size': 2946797, 'Longest contig': 251573, 'N50 (scaffolds)': 131681, 'Mean scaffold length': 89296.878787878784, '# contigs': 33, '# scaffolds': 33, '# predicted genes': 2532, 'Longest scaffold': 251573, 'GC': 0.59186703393549, 'N50 (contigs)': 131681, 'Coding density': 0.8953378872043103, 'Mean contig length': 89296.878787878784}
3300060478_1018__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.010378142523484133, '# ambiguous bases': 0, 'Genome size': 3073758, 'Longest contig': 172188, 'N50 (scaffolds)': 43528, 'Mean scaffold length': 27943.254545454547, '# contigs': 110, '# scaffolds': 110, '# predicted genes': 2460, 'Longest scaffold': 172188, 'GC': 0.6089308266948796, 'N50 (contigs)': 43528, 'Coding density': 0.9089921848109057, 'Mean contig length': 27943.254545454547}
3300060478_1019__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.014621073585616758, '# ambiguous bases': 0, 'Genome size': 3223025, 'Longest contig': 95356, 'N50 (scaffolds)': 18536, 'Mean scaffold length': 12639.313725490196, '# contigs': 255, '# scaffolds': 255, '# predicted genes': 2681, 'Longest scaffold': 95356, 'GC': 0.6317912520070431, 'N50 (contigs)': 18536, 'Coding density': 0.9144666889025062, 'Mean contig length': 12639.313725490196}
3300060478_1020__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.015794763661323805, '# ambiguous bases': 0, 'Genome size': 3425150, 'Longest contig': 148140, 'N50 (scaffolds)': 32555, 'Mean scaffold length': 23300.340136054423, '# contigs': 147, '# scaffolds': 147, '# predicted genes': 2966, 'Longest scaffold': 148140, 'GC': 0.4709297403033444, 'N50 (contigs)': 32555, 'Coding density': 0.8793702465585449, 'Mean contig length': 23300.340136054423}
3300060478_1017__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.01328079602258086, '# ambiguous bases': 0, 'Genome size': 5493367, 'Longest contig': 128903, 'N50 (scaffolds)': 50728, 'Mean scaffold length': 32124.95321637427, '# contigs': 171, '# scaffolds': 171, '# predicted genes': 4396, 'Longest scaffold': 128903, 'GC': 0.669618286926761, 'N50 (contigs)': 50728, 'Coding density': 0.8789001353814518, 'Mean contig length': 32124.95321637427}
3300060478_1028__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.01535374884627694, '# ambiguous bases': 0, 'Genome size': 1360386, 'Longest contig': 79676, 'N50 (scaffolds)': 19099, 'Mean scaffold length': 15115.4, '# contigs': 90, '# scaffolds': 90, '# predicted genes': 1439, 'Longest scaffold': 79676, 'GC': 0.4784031885067915, 'N50 (contigs)': 19099, 'Coding density': 0.8852149316444009, 'Mean contig length': 15115.4}
3300060478_1031__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.009767181489122789, '# ambiguous bases': 0, 'Genome size': 764778, 'Longest contig': 64647, 'N50 (scaffolds)': 15500, 'Mean scaffold length': 12962.338983050848, '# contigs': 59, '# scaffolds': 59, '# predicted genes': 900, 'Longest scaffold': 64647, 'GC': 0.5014291729103086, 'N50 (contigs)': 15500, 'Coding density': 0.8922353938005538, 'Mean contig length': 12962.338983050848}
3300060478_1033__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.03370014271357368, '# ambiguous bases': 0, 'Genome size': 1718734, 'Longest contig': 85954, 'N50 (scaffolds)': 16367, 'Mean scaffold length': 11613.067567567568, '# contigs': 148, '# scaffolds': 148, '# predicted genes': 1736, 'Longest scaffold': 85954, 'GC': 0.5629032764814101, 'N50 (contigs)': 16367, 'Coding density': 0.9065282934997504, 'Mean contig length': 11613.067567567568}
3300060478_1036__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.035202881862343015, '# ambiguous bases': 0, 'Genome size': 1685369, 'Longest contig': 58916, 'N50 (scaffolds)': 13961, 'Mean scaffold length': 11015.48366013072, '# contigs': 153, '# scaffolds': 153, '# predicted genes': 1780, 'Longest scaffold': 58916, 'GC': 0.5051012567574222, 'N50 (contigs)': 13961, 'Coding density': 0.9097354941262121, 'Mean contig length': 11015.48366013072}
3300060478_1029__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.04622760772386566, '# ambiguous bases': 0, 'Genome size': 4072921, 'Longest contig': 67721, 'N50 (scaffolds)': 11914, 'Mean scaffold length': 9538.4566744730673, '# contigs': 427, '# scaffolds': 427, '# predicted genes': 3933, 'Longest scaffold': 67721, 'GC': 0.47064649670347153, 'N50 (contigs)': 11914, 'Coding density': 0.8973743905172725, 'Mean contig length': 9538.4566744730673}
3300060478_1027__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.01303416814467488, '# ambiguous bases': 0, 'Genome size': 4880071, 'Longest contig': 112807, 'N50 (scaffolds)': 45316, 'Mean scaffold length': 31083.254777070062, '# contigs': 157, '# scaffolds': 157, '# predicted genes': 4686, 'Longest scaffold': 112807, 'GC': 0.648643021792101, 'N50 (contigs)': 45316, 'Coding density': 0.8849561819899752, 'Mean contig length': 31083.254777070062}
3300060478_1034__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.02701515262314495, '# ambiguous bases': 0, 'Genome size': 4203301, 'Longest contig': 128475, 'N50 (scaffolds)': 24217, 'Mean scaffold length': 15625.654275092937, '# contigs': 269, '# scaffolds': 269, '# predicted genes': 3968, 'Longest scaffold': 128475, 'GC': 0.4868131023688287, 'N50 (contigs)': 24217, 'Coding density': 0.8745233805525705, 'Mean contig length': 15625.654275092937}
3300060478_1045__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.011313361780038429, '# ambiguous bases': 0, 'Genome size': 1387598, 'Longest contig': 53165, 'N50 (scaffolds)': 11784, 'Mean scaffold length': 9636.0972222222226, '# contigs': 144, '# scaffolds': 144, '# predicted genes': 1428, 'Longest scaffold': 53165, 'GC': 0.5527869022584351, 'N50 (contigs)': 11784, 'Coding density': 0.9134864708654812, 'Mean contig length': 9636.0972222222226}
3300060478_1044__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.01567695144353614, '# ambiguous bases': 0, 'Genome size': 3025655, 'Longest contig': 55520, 'N50 (scaffolds)': 16444, 'Mean scaffold length': 12200.221774193549, '# contigs': 248, '# scaffolds': 248, '# predicted genes': 2860, 'Longest scaffold': 55520, 'GC': 0.6121286134737768, 'N50 (contigs)': 16444, 'Coding density': 0.8810988033995945, 'Mean contig length': 12200.221774193549}
3300060478_1055__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.033889625594112315, '# ambiguous bases': 0, 'Genome size': 3550311, 'Longest contig': 88010, 'N50 (scaffolds)': 18539, 'Mean scaffold length': 13655.042307692307, '# contigs': 260, '# scaffolds': 260, '# predicted genes': 3463, 'Longest scaffold': 88010, 'GC': 0.4859413724600465, 'N50 (contigs)': 18539, 'Coding density': 0.8888452307417576, 'Mean contig length': 13655.042307692307}
3300060478_1064__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.037418068636642016, '# ambiguous bases': 0, 'Genome size': 3084481, 'Longest contig': 57912, 'N50 (scaffolds)': 16066, 'Mean scaffold length': 12487.777327935222, '# contigs': 247, '# scaffolds': 247, '# predicted genes': 2889, 'Longest scaffold': 57912, 'GC': 0.5081794959994891, 'N50 (contigs)': 16066, 'Coding density': 0.9169195725310028, 'Mean contig length': 12487.777327935222}
3300060478_1073__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.010356346541072712, '# ambiguous bases': 0, 'Genome size': 1619576, 'Longest contig': 51940, 'N50 (scaffolds)': 11509, 'Mean scaffold length': 9098.741573033707, '# contigs': 178, '# scaffolds': 178, '# predicted genes': 1751, 'Longest scaffold': 51940, 'GC': 0.4630724337727899, 'N50 (contigs)': 11509, 'Coding density': 0.8579128117482601, 'Mean contig length': 9098.741573033707}
3300060478_1038__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.014609312490264823, '# ambiguous bases': 0, 'Genome size': 9454902, 'Longest contig': 105516, 'N50 (scaffolds)': 21679, 'Mean scaffold length': 14412.960365853658, '# contigs': 656, '# scaffolds': 656, '# predicted genes': 8347, 'Longest scaffold': 105516, 'GC': 0.6306335063018105, 'N50 (contigs)': 21679, 'Coding density': 0.903087308572844, 'Mean contig length': 14412.960365853658}
3300060478_1076__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.014907691722097802, '# ambiguous bases': 0, 'Genome size': 2569847, 'Longest contig': 82239, 'N50 (scaffolds)': 32122, 'Mean scaffold length': 22153.853448275862, '# contigs': 116, '# scaffolds': 116, '# predicted genes': 2270, 'Longest scaffold': 82239, 'GC': 0.4628680228822961, 'N50 (contigs)': 32122, 'Coding density': 0.8921383257446844, 'Mean contig length': 22153.853448275862}
3300060478_1042__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.01621408888314181, '# ambiguous bases': 0, 'Genome size': 11526615, 'Longest contig': 127068, 'N50 (scaffolds)': 30651, 'Mean scaffold length': 19052.256198347106, '# contigs': 605, '# scaffolds': 605, '# predicted genes': 10050, 'Longest scaffold': 127068, 'GC': 0.6590279106225028, 'N50 (contigs)': 30651, 'Coding density': 0.903779210115025, 'Mean contig length': 19052.256198347106}
3300060478_1084__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.022557506489538335, '# ambiguous bases': 0, 'Genome size': 1751029, 'Longest contig': 41120, 'N50 (scaffolds)': 13091, 'Mean scaffold length': 10300.170588235294, '# contigs': 170, '# scaffolds': 170, '# predicted genes': 1922, 'Longest scaffold': 41120, 'GC': 0.4914950009394476, 'N50 (contigs)': 13091, 'Coding density': 0.8561268831070188, 'Mean contig length': 10300.170588235294}
3300060478_1078__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.018508366165792517, '# ambiguous bases': 0, 'Genome size': 3264883, 'Longest contig': 63567, 'N50 (scaffolds)': 11150, 'Mean scaffold length': 8944.8849315068492, '# contigs': 365, '# scaffolds': 365, '# predicted genes': 3237, 'Longest scaffold': 63567, 'GC': 0.6881912766858721, 'N50 (contigs)': 11150, 'Coding density': 0.8835933783844628, 'Mean contig length': 8944.8849315068492}
3300060478_1087__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.01890917291869597, '# ambiguous bases': 0, 'Genome size': 2969593, 'Longest contig': 33960, 'N50 (scaffolds)': 11849, 'Mean scaffold length': 9279.9781249999996, '# contigs': 320, '# scaffolds': 320, '# predicted genes': 2730, 'Longest scaffold': 33960, 'GC': 0.4299797985784584, 'N50 (contigs)': 11849, 'Coding density': 0.823383541111526, 'Mean contig length': 9279.9781249999996}
3300060478_1091__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.021888414623330563, '# ambiguous bases': 0, 'Genome size': 1941043, 'Longest contig': 71060, 'N50 (scaffolds)': 22019, 'Mean scaffold length': 14272.375, '# contigs': 136, '# scaffolds': 136, '# predicted genes': 1893, 'Longest scaffold': 71060, 'GC': 0.3117638300645581, 'N50 (contigs)': 22019, 'Coding density': 0.8876877019210806, 'Mean contig length': 14272.375}
3300060478_1082__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.023405587316050133, '# ambiguous bases': 0, 'Genome size': 5640744, 'Longest contig': 41278, 'N50 (scaffolds)': 11085, 'Mean scaffold length': 9171.9414634146342, '# contigs': 615, '# scaffolds': 615, '# predicted genes': 5641, 'Longest scaffold': 41278, 'GC': 0.5357016733962754, 'N50 (contigs)': 11085, 'Coding density': 0.8430121983908506, 'Mean contig length': 9171.9414634146342}
3300060478_1093__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.03128812600248357, '# ambiguous bases': 0, 'Genome size': 3584235, 'Longest contig': 105628, 'N50 (scaffolds)': 23684, 'Mean scaffold length': 15651.681222707424, '# contigs': 229, '# scaffolds': 229, '# predicted genes': 3496, 'Longest scaffold': 105628, 'GC': 0.5292270177597173, 'N50 (contigs)': 23684, 'Coding density': 0.915290710570038, 'Mean contig length': 15651.681222707424}
3300060478_1095__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.016395760436100876, '# ambiguous bases': 0, 'Genome size': 3258751, 'Longest contig': 61124, 'N50 (scaffolds)': 12359, 'Mean scaffold length': 9641.2751479289946, '# contigs': 338, '# scaffolds': 338, '# predicted genes': 3377, 'Longest scaffold': 61124, 'GC': 0.6339134226579447, 'N50 (contigs)': 12359, 'Coding density': 0.9022094661420894, 'Mean contig length': 9641.2751479289946}
3300060478_1104__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.02899007479124547, '# ambiguous bases': 0, 'Genome size': 3772198, 'Longest contig': 36482, 'N50 (scaffolds)': 9865, 'Mean scaffold length': 8345.570796460177, '# contigs': 452, '# scaffolds': 452, '# predicted genes': 3856, 'Longest scaffold': 36482, 'GC': 0.636349152403983, 'N50 (contigs)': 9865, 'Coding density': 0.9415319662435535, 'Mean contig length': 8345.570796460177}
3300060478_1121__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.0316895029136409, '# ambiguous bases': 0, 'Genome size': 3956794, 'Longest contig': 40072, 'N50 (scaffolds)': 9600, 'Mean scaffold length': 8295.1656184486365, '# contigs': 477, '# scaffolds': 477, '# predicted genes': 4062, 'Longest scaffold': 40072, 'GC': 0.6374847919805782, 'N50 (contigs)': 9600, 'Coding density': 0.9247752094245998, 'Mean contig length': 8295.1656184486365}
3300060478_1124__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.02332376606353842, '# ambiguous bases': 0, 'Genome size': 3636020, 'Longest contig': 79681, 'N50 (scaffolds)': 14573, 'Mean scaffold length': 10662.815249266861, '# contigs': 341, '# scaffolds': 341, '# predicted genes': 3235, 'Longest scaffold': 79681, 'GC': 0.593704930115896, 'N50 (contigs)': 14573, 'Coding density': 0.9254195521476779, 'Mean contig length': 10662.815249266861}
3300060478_1146__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.01978162392531997, '# ambiguous bases': 0, 'Genome size': 1385784, 'Longest contig': 59927, 'N50 (scaffolds)': 22781, 'Mean scaffold length': 14900.903225806451, '# contigs': 93, '# scaffolds': 93, '# predicted genes': 1311, 'Longest scaffold': 59927, 'GC': 0.3687537163078806, 'N50 (contigs)': 22781, 'Coding density': 0.9044880010160313, 'Mean contig length': 14900.903225806451}
3300060478_1126__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.017950539131554453, '# ambiguous bases': 0, 'Genome size': 5411634, 'Longest contig': 40857, 'N50 (scaffolds)': 8656, 'Mean scaffold length': 7654.3620933521925, '# contigs': 707, '# scaffolds': 707, '# predicted genes': 4820, 'Longest scaffold': 40857, 'GC': 0.6204471699305607, 'N50 (contigs)': 8656, 'Coding density': 0.8344736543528258, 'Mean contig length': 7654.3620933521925}
3300060478_1154__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.019291706500780846, '# ambiguous bases': 0, 'Genome size': 1539954, 'Longest contig': 26987, 'N50 (scaffolds)': 9565, 'Mean scaffold length': 8235.0481283422469, '# contigs': 187, '# scaffolds': 187, '# predicted genes': 1680, 'Longest scaffold': 26987, 'GC': 0.5341692024566967, 'N50 (contigs)': 9565, 'Coding density': 0.8747637916457245, 'Mean contig length': 8235.0481283422469}
3300060478_1150__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.01212659497194209, '# ambiguous bases': 0, 'Genome size': 3954449, 'Longest contig': 41802, 'N50 (scaffolds)': 9343, 'Mean scaffold length': 7924.7474949899797, '# contigs': 499, '# scaffolds': 499, '# predicted genes': 3622, 'Longest scaffold': 41802, 'GC': 0.541784203058378, 'N50 (contigs)': 9343, 'Coding density': 0.8978737619324462, 'Mean contig length': 7924.7474949899797}
3300060478_1153__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.02295675483193925, '# ambiguous bases': 0, 'Genome size': 3404295, 'Longest contig': 33637, 'N50 (scaffolds)': 7419, 'Mean scaffold length': 6688.2023575638505, '# contigs': 509, '# scaffolds': 509, '# predicted genes': 3031, 'Longest scaffold': 33637, 'GC': 0.568723920811798, 'N50 (contigs)': 7419, 'Coding density': 0.8857240632788874, 'Mean contig length': 6688.2023575638505}
3300060478_1156__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.020207130056265038, '# ambiguous bases': 0, 'Genome size': 2474533, 'Longest contig': 33662, 'N50 (scaffolds)': 9380, 'Mean scaffold length': 7956.6977491961416, '# contigs': 311, '# scaffolds': 311, '# predicted genes': 2256, 'Longest scaffold': 33662, 'GC': 0.51596402230239, 'N50 (contigs)': 9380, 'Coding density': 0.9004494989559646, 'Mean contig length': 7956.6977491961416}
3300060478_1164__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.019899796669721824, '# ambiguous bases': 0, 'Genome size': 2302979, 'Longest contig': 44884, 'N50 (scaffolds)': 8142, 'Mean scaffold length': 7242.0723270440249, '# contigs': 318, '# scaffolds': 318, '# predicted genes': 2170, 'Longest scaffold': 44884, 'GC': 0.44944482776438693, 'N50 (contigs)': 8142, 'Coding density': 0.912469892256942, 'Mean contig length': 7242.0723270440249}
3300060478_1171__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.018789751759685426, '# ambiguous bases': 0, 'Genome size': 4072803, 'Longest contig': 61288, 'N50 (scaffolds)': 13929, 'Mean scaffold length': 10746.182058047494, '# contigs': 379, '# scaffolds': 379, '# predicted genes': 3552, 'Longest scaffold': 61288, 'GC': 0.6490559450088796, 'N50 (contigs)': 13929, 'Coding density': 0.8665199372520596, 'Mean contig length': 10746.182058047494}
3300060478_1225__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.037546997398834804, '# ambiguous bases': 0, 'Genome size': 3502553, 'Longest contig': 41776, 'N50 (scaffolds)': 7629, 'Mean scaffold length': 6658.8460076045631, '# contigs': 526, '# scaffolds': 526, '# predicted genes': 3599, 'Longest scaffold': 41776, 'GC': 0.5436782826698126, 'N50 (contigs)': 7629, 'Coding density': 0.890446482894049, 'Mean contig length': 6658.8460076045631}
3300060478_1304__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.02335918666655335, '# ambiguous bases': 0, 'Genome size': 1282522, 'Longest contig': 67031, 'N50 (scaffolds)': 13165, 'Mean scaffold length': 9865.5538461538454, '# contigs': 130, '# scaffolds': 130, '# predicted genes': 1231, 'Longest scaffold': 67031, 'GC': 0.6243518629699919, 'N50 (contigs)': 13165, 'Coding density': 0.9314733002630754, 'Mean contig length': 9865.5538461538454}
3300060478_122__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.015623509795222963, '# ambiguous bases': 0, 'Genome size': 4313423, 'Longest contig': 33403, 'N50 (scaffolds)': 8022, 'Mean scaffold length': 7153.2719734660031, '# contigs': 603, '# scaffolds': 603, '# predicted genes': 3799, 'Longest scaffold': 33403, 'GC': 0.6047394377968495, 'N50 (contigs)': 8022, 'Coding density': 0.8558488235445492, 'Mean contig length': 7153.2719734660031}
3300060478_131__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.025453113423520555, '# ambiguous bases': 0, 'Genome size': 1359840, 'Longest contig': 57763, 'N50 (scaffolds)': 8578, 'Mean scaffold length': 8142.754491017964, '# contigs': 167, '# scaffolds': 167, '# predicted genes': 1373, 'Longest scaffold': 57763, 'GC': 0.384117249088128, 'N50 (contigs)': 8578, 'Coding density': 0.9548064478173903, 'Mean contig length': 8142.754491017964}
3300060478_1240__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.02029901036331945, '# ambiguous bases': 0, 'Genome size': 2586410, 'Longest contig': 26241, 'N50 (scaffolds)': 6472, 'Mean scaffold length': 6158.1190476190477, '# contigs': 420, '# scaffolds': 420, '# predicted genes': 2462, 'Longest scaffold': 26241, 'GC': 0.4401873639523509, 'N50 (contigs)': 6472, 'Coding density': 0.9031425798693943, 'Mean contig length': 6158.1190476190477}
3300060478_139__dereplicated_genomes	{'Translation table': 11, 'GC std': 0.01839859739054618, '# ambiguous bases': 0, 'Genome size': 2245730, 'Longest contig': 62598, 'N50 (scaffolds)': 16158, 'Mean scaffold length': 11882.169312169312, '# contigs': 189, '# scaffolds': 189, '# predicted genes': 2157, 'Longest scaffold': 62598, 'GC': 0.5959732470065413, 'N50 (contigs)': 16158, 'Coding density': 0.9043108476976306, 'Mean contig length': 11882.169312169312}
